ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin,target
2.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.8,0.4,0.7491662032,11.0,1.0,,0.0,,1.0,0.0,1.0,2.0,1.0,51.0,3.0,0.3741657387,0.8163616117,0.3681032464,3.7416573868,0.2,0.8,0.3,1.0,2.0,7.0,2.0,12.0,2.0,7.0,6.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0
2.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.6,0.9,1.1283284096,6.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,74.0,2.0,0.4472135955,1.1619270115,0.4440720662,3.6055512755,0.2,0.4,0.0,4.0,0.0,6.0,1.0,9.0,2.0,6.0,2.0,2.0,1.0,11.0,0.0,1.0,1.0,0.0,1.0,0.0,0
5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.9,1.2,1.0256095748,11.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,86.0,3.0,0.316227766,0.6793135816,0.2944486373,3.1622776602,0.0,0.6,0.3,1.0,0.0,6.0,0.0,9.0,4.0,8.0,6.0,0.0,1.0,11.0,0.0,0.0,1.0,0.0,1.0,0.0,1
1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.9,0.3,0.5894913061,7.0,1.0,,0.0,,0.0,1.0,1.0,3.0,1.0,94.0,2.0,0.4,0.7478205247,0.4013726448,2.8284271247,0.6,0.3,0.0,2.0,0.0,6.0,2.0,10.0,1.0,7.0,5.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0
4.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.8,0.0,1.391492005,7.0,1.0,,0.0,,14.0,1.0,1.0,2.0,1.0,103.0,2.0,0.4,0.6957070249,0.3984971769,2.8284271247,0.0,0.7,0.7,5.0,2.0,9.0,4.0,11.0,3.0,7.0,4.0,0.0,3.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,0
6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.2,0.5273755777,6.0,1.0,,2.0,0.0,1.0,0.0,1.0,0.0,1.0,89.0,0.0,0.3741657387,0.6998671657,0.4166533331,2.8284271247,0.5,0.6,0.7,3.0,2.0,7.0,2.0,8.0,0.0,4.0,5.0,3.0,7.0,8.0,0.0,0.0,0.0,0.0,1.0,1.0,0
2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.7,0.2,0.6204836823,7.0,1.0,0.0,0.0,1.0,14.0,1.0,1.0,2.0,0.0,28.0,3.0,0.3994996871,0.6541191794,0.3411744422,2.6457513111,0.3,0.9,0.8,5.0,1.0,9.0,4.0,11.0,1.0,8.0,5.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.6,0.3,0.616948134,7.0,1.0,,0.0,,0.0,1.0,0.0,2.0,1.0,33.0,2.0,0.4,0.8815135369,0.3780211634,3.6055512755,0.3,0.9,0.8,2.0,1.0,9.0,1.0,8.0,1.0,8.0,6.0,3.0,4.0,7.0,0.0,1.0,1.0,0.0,1.0,0.0,0
4.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.1,0.1,,2.0,1.0,,0.0,1.0,14.0,1.0,1.0,0.0,1.0,41.0,2.0,0.4,0.6320960802,0.3937003937,2.2360679775,0.3,0.5,0.7,3.0,1.0,8.0,2.0,7.0,1.0,7.0,5.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.8,0.3,0.6077622891,11.0,1.0,1.0,1.0,1.0,12.0,1.0,0.0,2.0,1.0,103.0,3.0,0.3741657387,0.8329475691,0.307408523,3.6055512755,0.8,0.6,0.0,3.0,1.0,8.0,2.0,7.0,1.0,7.0,2.0,2.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0
5.0,0.0,6.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.3,0.0,1.6211492837,11.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,69.0,3.0,0.4242640687,0.8760353968,0.3391164992,3.3166247904,0.2,0.6,0.1,2.0,1.0,8.0,3.0,10.0,3.0,8.0,4.0,3.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0
5.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.9,0.4,0.4898979486,4.0,1.0,,0.0,1.0,11.0,1.0,0.0,0.0,1.0,75.0,2.0,0.316227766,0.8407862318,0.3794733192,3.6055512755,0.0,0.6,0.4,3.0,2.0,8.0,4.0,10.0,3.0,12.0,5.0,0.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,1.0,0
0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.5,0.2,0.5367727638,7.0,1.0,0.0,0.0,1.0,11.0,1.0,1.0,2.0,1.0,102.0,1.0,0.316227766,0.5214609167,0.2887905816,1.7320508076,0.2,0.1,0.2,3.0,3.0,9.0,3.0,11.0,1.0,16.0,7.0,2.0,2.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0
5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.6,1.1,0.704893609,11.0,0.0,,0.0,,15.0,1.0,1.0,2.0,1.0,4.0,2.0,0.4242640687,0.7127962629,0.3958535083,1.7320508076,0.1,0.4,0.6,2.0,1.0,9.0,6.0,11.0,1.0,6.0,4.0,1.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.9,1.1,1.3207478942,7.0,1.0,,0.0,,4.0,1.0,1.0,2.0,1.0,83.0,3.0,0.316227766,0.687611749,0.3667424164,3.1622776602,0.2,0.0,0.7,1.0,1.0,10.0,4.0,10.0,1.0,12.0,2.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.5,0.3,0.7373940602,11.0,1.0,,0.0,,4.0,1.0,0.0,2.0,1.0,47.0,3.0,0.316227766,0.780972058,0.3710795063,3.7416573868,0.5,0.7,0.2,2.0,1.0,8.0,3.0,8.0,2.0,11.0,3.0,2.0,5.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0
5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.8,0.5,1.0401322031,4.0,1.0,,0.0,1.0,4.0,1.0,1.0,0.0,1.0,103.0,2.0,0.4,0.7196762357,0.4141255848,2.6457513111,0.8,0.9,0.4,2.0,3.0,7.0,5.0,8.0,2.0,8.0,7.0,0.0,2.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0
7.0,0.0,7.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7,0.6,,6.0,1.0,,0.0,0.0,10.0,1.0,0.0,0.0,1.0,88.0,2.0,0.3872983346,1.1063023812,0.4086563348,3.7416573868,0.6,0.2,0.4,2.0,2.0,7.0,2.0,10.0,1.0,11.0,10.0,0.0,6.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.4,0.3,0.625,11.0,0.0,1.0,1.0,0.0,14.0,,0.0,2.0,1.0,103.0,2.0,0.4472135955,1.5589782626,0.390256326,3.7416573868,0.0,0.3,0.5,1.0,3.0,8.0,2.0,11.0,4.0,11.0,9.0,0.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0
5.0,1.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.3,0.0,1.1884864324,9.0,1.0,1.0,0.0,1.0,14.0,1.0,1.0,2.0,1.0,71.0,3.0,0.4,1.1062907087,0.3504283094,3.7416573868,0.6,0.1,0.6,3.0,4.0,7.0,2.0,10.0,5.0,6.0,6.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0
2.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.9,0.5,0.8835298524,7.0,1.0,0.0,0.0,0.0,11.0,,1.0,3.0,1.0,18.0,3.0,0.316227766,0.6140402711,0.3185906464,2.6457513111,0.1,0.0,0.2,2.0,2.0,7.0,1.0,9.0,0.0,5.0,6.0,4.0,1.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0
6.0,0.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.6,0.6,0.9390819985,8.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,2.0,0.316227766,0.7030482626,0.3814446225,3.1622776602,0.2,0.8,0.5,1.0,1.0,8.0,3.0,10.0,0.0,9.0,9.0,3.0,6.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0
7.0,1.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.9,0.0,2.1352693039,10.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,34.0,0.0,0.3741657387,0.9760753764,0.3535533906,3.4641016151,0.9,0.6,0.6,2.0,1.0,9.0,4.0,9.0,1.0,9.0,2.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0
5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.9,0.6,1.4538741349,11.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,77.0,3.0,0.4,0.9773340361,0.3287856445,3.6055512755,0.8,0.0,0.0,3.0,3.0,6.0,2.0,10.0,2.0,15.0,2.0,0.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0
2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.1,0.2,,11.0,1.0,,0.0,,14.0,1.0,1.0,2.0,1.0,59.0,1.0,0.316227766,0.6517625499,0.3472751071,3.3166247904,0.0,0.1,0.5,2.0,2.0,5.0,3.0,9.0,3.0,4.0,6.0,0.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.8,0.2,0.4107919181,10.0,1.0,,1.0,1.0,16.0,1.0,1.0,0.0,1.0,103.0,2.0,0.4898979486,1.4379737811,,3.6055512755,0.5,0.3,0.7,1.0,1.0,6.0,1.0,10.0,1.0,9.0,6.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.2,,7.0,1.0,0.0,6.0,1.0,11.0,1.0,1.0,0.0,1.0,103.0,0.0,0.6479197481,0.7801779835,,0.0,0.9,0.6,0.1,1.0,2.0,7.0,3.0,10.0,1.0,5.0,4.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0,5.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.2,0.3,,10.0,1.0,,0.0,,0.0,1.0,1.0,2.0,1.0,42.0,3.0,0.4,0.6214984558,0.3807886553,2.2360679775,0.4,0.5,0.6,1.0,1.0,5.0,2.0,11.0,1.0,12.0,6.0,1.0,6.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0
1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.7,1.3,1.5765865025,9.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,2.0,1.0,10.0,2.0,0.316227766,0.6961078334,0.3033150178,3.4641016151,0.6,0.8,0.5,4.0,1.0,6.0,2.0,12.0,3.0,11.0,4.0,1.0,5.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0
1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.6,0.5,0.9148087232,10.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,15.0,3.0,0.3741657387,0.7485661224,0.3887158345,3.4641016151,0.4,0.1,0.4,2.0,2.0,6.0,2.0,11.0,4.0,9.0,10.0,2.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.7,0.3,0.6417748826,5.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,89.0,0.0,0.3741657387,0.7341296078,0.3271085447,3.1622776602,0.6,0.8,0.8,2.0,1.0,9.0,2.0,6.0,3.0,12.0,5.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0
5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.9,0.3,0.7189401922,7.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,43.0,1.0,0.423792402,0.5703594633,0.397617907,1.0,0.4,0.1,0.9,1.0,2.0,8.0,5.0,10.0,1.0,11.0,8.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,0
4.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.3,0.0,0.6670832032,11.0,1.0,0.0,0.0,1.0,11.0,1.0,1.0,1.0,0.0,29.0,3.0,0.4472135955,0.6999262063,,1.7320508076,0.5,0.1,0.9,3.0,3.0,4.0,2.0,10.0,2.0,6.0,3.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,0
6.0,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.3,0.0,0.8767838958,10.0,0.0,,0.0,1.0,10.0,1.0,1.0,0.0,1.0,27.0,3.0,0.3741657387,0.6888276062,0.3820994635,2.4494897428,0.2,0.6,0.8,2.0,2.0,9.0,3.0,9.0,3.0,8.0,5.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3.0,0.0,6.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.7,0.4,0.6214901447,4.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,38.0,1.0,0.316227766,0.7239983106,0.3744329045,3.1622776602,0.7,0.6,0.9,1.0,2.0,8.0,7.0,6.0,2.0,4.0,5.0,2.0,4.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.3,0.0,,9.0,1.0,1.0,0.0,0.0,11.0,1.0,1.0,2.0,1.0,102.0,3.0,0.316227766,0.7099499459,0.2887905816,3.6055512755,0.7,0.6,0.4,1.0,3.0,6.0,2.0,11.0,0.0,10.0,5.0,1.0,3.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.1,0.3,,11.0,1.0,0.0,0.0,0.0,11.0,1.0,1.0,3.0,1.0,43.0,3.0,0.4458699362,0.6959148803,0.4024922359,2.2360679775,0.8,0.0,0.3,2.0,2.0,8.0,3.0,8.0,3.0,5.0,9.0,0.0,3.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.6,0.8,1.2162956055,11.0,1.0,,2.0,,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.4242640687,0.9232533207,0.4308131846,3.3166247904,0.7,0.7,0.8,3.0,2.0,9.0,0.0,8.0,4.0,9.0,5.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1
2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.6,0.3,0.6595452979,7.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,102.0,3.0,0.316227766,0.656389448,0.3583294573,3.1622776602,0.1,0.5,0.2,5.0,3.0,7.0,2.0,8.0,2.0,7.0,6.0,2.0,3.0,8.0,0.0,1.0,0.0,1.0,1.0,1.0,0
0.0,1.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.8,0.6,1.1045361017,10.0,1.0,,8.0,0.0,4.0,1.0,1.0,0.0,1.0,5.0,2.0,0.4472135955,1.0569428079,0.4210700654,3.6055512755,0.5,0.5,0.2,1.0,1.0,5.0,2.0,9.0,1.0,8.0,4.0,2.0,4.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0
1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.4,0.0,0.5947688627,11.0,1.0,,0.0,,0.0,1.0,1.0,2.0,1.0,86.0,3.0,0.316227766,0.6745828218,0.3615245497,3.1622776602,0.2,0.6,0.8,2.0,2.0,9.0,5.0,10.0,2.0,9.0,7.0,1.0,3.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0
5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,0.9,0.4,0.7176350047,7.0,1.0,,0.0,,4.0,1.0,1.0,2.0,1.0,103.0,2.0,0.4,0.677196457,0.3943348831,3.0,0.9,0.6,0.9,0.0,1.0,8.0,2.0,12.0,3.0,16.0,6.0,3.0,7.0,12.0,0.0,1.0,1.0,0.0,1.0,1.0,0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.9,0.2,0.5884301148,10.0,1.0,,0.0,0.0,1.0,1.0,1.0,0.0,1.0,39.0,2.0,0.3741657387,0.6746532626,0.3814446225,3.1622776602,0.5,0.0,0.8,2.0,3.0,8.0,3.0,7.0,3.0,6.0,9.0,0.0,4.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0
4.0,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.7,1.5,1.476482306,11.0,0.0,,0.0,,10.0,1.0,1.0,2.0,1.0,82.0,2.0,0.4242640687,0.8958351752,0.396484552,2.6457513111,0.6,0.0,0.4,2.0,2.0,8.0,3.0,6.0,5.0,10.0,5.0,3.0,6.0,9.0,1.0,1.0,1.0,0.0,1.0,0.0,0
0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.9,0.4,0.7150174823,8.0,1.0,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,84.0,3.0,0.3741657387,0.6961375137,0.3974921383,2.6457513111,0.3,0.8,0.2,2.0,2.0,7.0,4.0,10.0,3.0,7.0,2.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.5,0.9,1.4385322381,11.0,0.0,1.0,9.0,0.0,15.0,,0.0,,1.0,40.0,2.0,0.5477225575,1.6899374041,0.4289522118,3.7416573868,0.4,0.0,0.8,2.0,1.0,7.0,5.0,9.0,4.0,9.0,5.0,2.0,2.0,6.0,0.0,1.0,0.0,1.0,1.0,0.0,0
1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.9,1.0,1.2801367114,9.0,1.0,,2.0,,1.0,0.0,1.0,2.0,1.0,103.0,0.0,0.3605551275,0.7201354326,0.4024922359,3.3166247904,0.6,0.8,0.8,3.0,2.0,7.0,1.0,7.0,2.0,2.0,3.0,1.0,4.0,8.0,1.0,1.0,1.0,0.0,1.0,0.0,0
0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.9,1.2,1.2740192306,11.0,0.0,1.0,8.0,1.0,13.0,1.0,0.0,2.0,1.0,103.0,3.0,0.4472135955,1.458765186,0.3794733192,3.6055512755,0.3,0.2,0.8,2.0,0.0,6.0,2.0,11.0,1.0,3.0,6.0,3.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.9,0.3,0.514781507,7.0,1.0,1.0,0.0,0.0,15.0,1.0,0.0,2.0,1.0,96.0,3.0,0.3605551275,0.8445743218,0.2983286778,3.7416573868,0.4,0.0,0.1,4.0,1.0,8.0,2.0,9.0,2.0,11.0,5.0,1.0,5.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0
3.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.9,1.1,1.2644168616,11.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,102.0,3.0,0.316227766,0.7152117816,0.3583294573,3.4641016151,0.4,0.6,0.5,2.0,1.0,9.0,0.0,9.0,2.0,9.0,3.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0
3.0,0.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.2,0.6914658343,7.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,39.0,2.0,0.3605551275,0.5696345066,0.3185906464,1.7320508076,0.1,0.1,0.8,1.0,1.0,9.0,2.0,9.0,3.0,6.0,8.0,1.0,2.0,8.0,0.0,1.0,1.0,0.0,1.0,0.0,0
1.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.9,0.4,0.4358898944,7.0,1.0,,0.0,,11.0,1.0,1.0,2.0,1.0,29.0,3.0,0.4469899328,0.7378072269,0.4477722635,2.2360679775,0.1,0.9,0.2,4.0,0.0,7.0,2.0,8.0,2.0,9.0,2.0,1.0,1.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0
5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.6,0.8,1.1079259903,6.0,1.0,,8.0,1.0,14.0,1.0,0.0,0.0,1.0,17.0,2.0,0.5,1.3004290455,0.5656854249,3.6055512755,0.7,0.2,0.7,1.0,1.0,7.0,1.0,9.0,3.0,13.0,6.0,2.0,2.0,10.0,0.0,1.0,0.0,0.0,1.0,0.0,1
5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.7,0.5,0.9222933373,7.0,1.0,,0.0,,0.0,1.0,1.0,2.0,1.0,85.0,3.0,0.4472135955,0.909545341,0.411703777,3.0,0.6,0.9,0.8,3.0,2.0,10.0,6.0,10.0,4.0,9.0,5.0,0.0,4.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0
1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.2,,11.0,1.0,,0.0,,1.0,1.0,1.0,1.0,1.0,37.0,3.0,0.316227766,0.7170589611,0.3598610843,3.4641016151,0.6,0.2,0.2,2.0,3.0,8.0,4.0,11.0,2.0,7.0,1.0,2.0,4.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0
6.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.6,0.6,0.9861541462,10.0,1.0,,0.0,1.0,10.0,1.0,1.0,0.0,1.0,82.0,2.0,0.4242640687,1.1739448401,0.4009987531,3.6055512755,0.8,0.8,0.8,4.0,0.0,8.0,1.0,10.0,1.0,6.0,6.0,2.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,1.0,0
