date,quarter,department,day,team,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,actual_productivity
2/3/2015,Quarter1,sweing,Tuesday,2,0.8,0.3797909407665505,0.0625135193597231,0.2685185185185185,0.0277777777777777,0.0,0,0,0.6436781609195402,0.8077706833784092
3/4/2015,Quarter1,sweing,Wednesday,4,0.7,0.4630274874177312,0.0441704520873891,0.2685185185185185,0.0166666666666666,0.0,0,0,0.6436781609195402,0.638603738980335
2/24/2015,Quarter4,sweing,Tuesday,10,0.7,0.3552071234998064,0.0790395846852693,0.2453703703703703,0.0,0.0,0,1,0.5862068965517242,0.2677280267031384
2/8/2015,Quarter2,sweing,Sunday,7,0.7,0.413472706155633,0.0060999351070733,0.2685185185185185,0.0,0.0,0,0,0.6436781609195402,0.1373910084474405
1/7/2015,Quarter1,sweing,Wednesday,7,0.8,0.4452187379016646,0.0458144062297209,0.3923611111111111,0.0138888888888888,0.0,0,0,0.6264367816091955,0.6387761236420622
1/4/2015,Quarter1,finishing ,Sunday,10,0.7,0.0201316298877274,0.044646333549643,0.1666666666666666,0.0,0.0,0,0,0.1839080459770115,0.5926513363410455
1/10/2015,Quarter2,finishing ,Saturday,9,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.7042019980097166
1/24/2015,Quarter4,sweing,Saturday,10,0.75,0.3797909407665505,0.0573220852260436,0.3888888888888889,0.0191666666666666,0.0,0,0,0.6206896551724138,0.6393412876222005
3/11/2015,Quarter2,sweing,Wednesday,2,0.75,0.2555168408826945,0.0417045208738914,0.2083333333333333,0.0125,0.0,0,1,0.4942528735632184,0.582402857934902
1/12/2015,Quarter2,sweing,Monday,2,0.8,0.4874177313201702,0.0315812243132165,0.40625,0.0175,0.0,0,0,0.6494252873563219,0.6386309602820887
3/9/2015,Quarter2,sweing,Monday,4,0.75,0.4630274874177312,0.0463768115942029,0.2708333333333333,0.0180555555555555,0.0,0,0,0.6436781609195402,0.6955209254966527
2/8/2015,Quarter2,sweing,Sunday,1,0.8,0.3797909407665505,0.0695652173913043,0.261574074074074,0.0244444444444444,0.0,0,0,0.6264367816091955,0.7515576284183011
3/7/2015,Quarter1,sweing,Saturday,3,0.8,0.5129694154084397,0.0422236642872593,0.2638888888888889,0.0175,0.0,0,1,0.632183908045977,0.639283859900384
1/13/2015,Quarter2,finishing ,Tuesday,7,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.4921106604806685
1/1/2015,Quarter1,sweing,Thursday,2,0.75,0.3284939992257065,0.0314081765087605,0.2314814814814814,0.0094444444444444,0.0,0,0,0.6091954022988506,0.5857373377100453
1/10/2015,Quarter2,sweing,Saturday,2,0.8,0.4874177313201702,0.0321003677265844,0.3993055555555555,0.0175,0.0,0,0,0.6379310344827587,0.6393013612419167
1/3/2015,Quarter1,sweing,Saturday,4,0.7,0.4024390243902439,0.0232316677482154,0.5324074074074074,0.0,0.0,0,0,0.6666666666666667,0.5260084776187129
1/26/2015,Quarter4,sweing,Monday,12,0.7,0.2392566782810684,0.0575383949816136,0.2361111111111111,0.0111111111111111,0.0,0,0,0.367816091954023,0.5263498231343904
2/7/2015,Quarter1,sweing,Saturday,4,0.6,0.5265195509097947,0.0207224745836037,0.261574074074074,0.0083333333333333,0.0,0,1,0.632183908045977,0.4133365019869859
1/14/2015,Quarter2,sweing,Wednesday,4,0.6,0.3774680603948895,0.0349989184512221,0.1967592592592592,0.0063888888888888,0.0,0,0,0.632183908045977,0.4135005842531745
1/18/2015,Quarter3,sweing,Sunday,7,0.8,0.889276035617499,0.026692623837335,0.3923611111111111,0.0138888888888888,0.0,0,0,0.6264367816091955,0.6387761236420622
2/23/2015,Quarter4,sweing,Monday,3,0.7,0.5129694154084397,0.0528228423101881,0.2685185185185185,0.0083333333333333,0.0,0,2,0.6436781609195402,0.5262656364827533
3/3/2015,Quarter1,finishing,Tuesday,6,0.75,0.0,0.044646333549643,0.1296296296296296,0.0,0.0,0,0,0.0689655172413793,0.0852882888551231
2/22/2015,Quarter4,sweing,Sunday,7,0.75,0.5265195509097947,0.026822409690677,0.2685185185185185,0.0,3.5,20,1,0.6436781609195402,0.1802611957995553
2/2/2015,Quarter1,finishing ,Monday,12,0.75,0.0228416569879984,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.5714679906496757
2/5/2015,Quarter1,finishing,Thursday,6,0.7,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.7993334004141032
3/9/2015,Quarter2,finishing,Monday,1,0.75,0.0201316298877274,0.044646333549643,0.0,0.2666666666666666,0.0,0,0,0.0689655172413793,0.6325035927652479
3/3/2015,Quarter1,sweing,Tuesday,11,0.8,0.1647309330236159,0.0256975989617131,0.0,0.0138888888888888,0.0,0,0,0.6206896551724138,0.6394223538271581
3/5/2015,Quarter1,finishing,Thursday,3,0.8,0.0329074719318621,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.1494252873563218,0.6500336284234616
1/15/2015,Quarter3,finishing ,Thursday,5,0.65,0.0241966705381339,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.7070320187285805
2/4/2015,Quarter1,sweing,Wednesday,6,0.7,0.3075880758807587,0.0404066623404715,0.1296296296296296,0.0083333333333333,0.0,0,0,0.3563218390804598,0.5266584812098768
1/17/2015,Quarter3,sweing,Saturday,5,0.7,0.7411924119241191,0.045208738914125,0.4027777777777778,0.0058333333333333,0.0,0,0,0.6436781609195402,0.2461928261203747
3/1/2015,Quarter1,sweing,Sunday,6,0.75,0.3075880758807587,0.0513086740211983,0.1527777777777777,0.0125,0.0,0,0,0.3563218390804598,0.5829783068712088
1/24/2015,Quarter4,sweing,Saturday,8,0.35,0.2359659310878823,0.0623404715552671,0.3611111111111111,0.0063888888888888,0.0,0,0,0.5747126436781609,0.13113774043645
1/10/2015,Quarter2,finishing ,Saturday,4,0.8,0.0201316298877274,0.044646333549643,0.2314814814814814,0.0,0.0,0,0,0.2068965517241379,0.7644747789102068
2/26/2015,Quarter4,sweing,Thursday,7,0.8,0.5265195509097947,0.0297209604153147,0.1574074074074074,0.0138888888888888,0.0,0,1,0.6551724137931034,0.6395428953178306
1/27/2015,Quarter4,sweing,Tuesday,8,0.65,0.2359659310878823,0.0419208306294613,0.0092592592592592,0.0063888888888888,0.0,0,0,0.5747126436781609,0.4698168733330872
2/26/2015,Quarter4,sweing,Thursday,8,0.75,0.5129694154084397,0.0393251135626216,0.2685185185185185,0.0155555555555555,0.0,0,2,0.6436781609195402,0.5824774644656343
3/1/2015,Quarter1,sweing,Sunday,12,0.8,0.2392566782810684,0.0475448842742807,0.1574074074074074,0.0175,0.0,0,0,0.367816091954023,0.6390842663420038
2/15/2015,Quarter3,finishing,Sunday,8,0.7,0.0241966705381339,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.4189573027081742
2/7/2015,Quarter1,sweing,Saturday,10,0.8,0.3797909407665505,0.0491023145143846,0.2592592592592592,0.0244444444444444,0.0,0,0,0.6206896551724138,0.7515509398135823
3/11/2015,Quarter2,sweing,Wednesday,1,0.75,0.4630274874177312,0.0568894657149037,0.2731481481481481,0.0125,0.0,0,0,0.6551724137931034,0.5823014811969845
3/11/2015,Quarter2,finishing,Wednesday,6,0.7,0.0,0.044646333549643,0.0277777777777777,0.0,0.0,0,0,0.0459770114942528,0.1815844490127493
2/1/2015,Quarter1,sweing,Sunday,10,0.8,0.3797909407665505,0.0551589876703439,0.2592592592592592,0.0208333333333333,0.0,0,0,0.6206896551724138,0.6956178984238423
2/7/2015,Quarter1,sweing,Saturday,1,0.8,0.3797909407665505,0.0660609993510707,0.261574074074074,0.0244444444444444,0.0,0,0,0.632183908045977,0.7515576284183011
2/25/2015,Quarter4,sweing,Wednesday,10,0.7,0.3662408052651955,0.0712091715336361,0.2407407407407407,0.0,0.0,0,2,0.5747126436781609,0.525923102332887
2/25/2015,Quarter4,sweing,Wednesday,12,0.8,0.2392566782810684,0.045252000865239,0.1574074074074074,0.0138888888888888,0.0,0,0,0.367816091954023,0.6390842663420038
1/28/2015,Quarter4,sweing,Wednesday,9,0.7,0.5075493612078977,0.0576681808349556,0.2685185185185185,0.0175,0.0,0,0,0.6436781609195402,0.5829130030382212
2/17/2015,Quarter3,finishing,Tuesday,9,0.8,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.3973423553720667
2/10/2015,Quarter2,sweing,Tuesday,8,0.5,0.5265195509097947,0.0455980964741509,0.2685185185185185,0.0083333333333333,0.0,0,1,0.6436781609195402,0.1802611957995553
3/5/2015,Quarter1,sweing,Thursday,12,0.8,0.2392566782810684,0.0411853774605234,0.1574074074074074,0.0138888888888888,0.0,0,0,0.367816091954023,0.6390842663420038
1/8/2015,Quarter2,sweing,Thursday,5,0.7,0.7648083623693378,0.0310188189487345,0.3958333333333333,0.0,0.0,0,0,0.632183908045977,0.0
1/8/2015,Quarter2,sweing,Thursday,11,0.35,0.1862175764614788,0.0121133463119186,1.0,0.0105555555555555,0.0,0,0,0.5977011494252874,0.1310947499963077
3/10/2015,Quarter2,finishing,Tuesday,7,0.5,0.0193573364305071,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.3686790542708538
2/26/2015,Quarter4,finishing,Thursday,8,0.75,0.0329074719318621,0.044646333549643,0.1296296296296296,0.0,0.0,0,0,0.0689655172413793,0.161144226364379
1/20/2015,Quarter3,finishing ,Tuesday,9,0.8,0.0201316298877274,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.0919540229885057,0.5577756758675494
1/24/2015,Quarter4,sweing,Saturday,1,0.7,0.3879210220673635,0.063378758382003,0.3958333333333333,0.0208333333333333,0.0,0,0,0.632183908045977,0.6393570037569772
2/25/2015,Quarter4,sweing,Wednesday,11,0.75,0.1686024003097173,0.027168505299589,0.1296296296296296,0.0125,0.0,0,0,0.632183908045977,0.5828120345408886
2/26/2015,Quarter4,sweing,Thursday,2,0.7,0.5309717382888114,0.0169154228855721,0.2685185185185185,0.0,0.0,0,1,0.6436781609195402,0.4834310957512008
3/8/2015,Quarter2,sweing,Sunday,2,0.7,0.2555168408826945,0.0398442569759896,0.1851851851851851,0.0083333333333333,0.0,0,1,0.4942528735632184,0.5259769269368352
2/8/2015,Quarter2,sweing,Sunday,3,0.8,0.3797909407665505,0.0552022496214579,0.2592592592592592,0.0244444444444444,0.0,0,0,0.6206896551724138,0.7515509398135823
2/15/2015,Quarter3,sweing,Sunday,12,0.8,0.2392566782810684,0.0481505515898767,0.0555555555555555,0.0138888888888888,0.0,0,0,0.367816091954023,0.6395402609255488
1/20/2015,Quarter3,finishing ,Tuesday,8,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.4580436219815604
1/27/2015,Quarter4,sweing,Tuesday,4,0.8,0.3797909407665505,0.0475448842742807,0.261574074074074,0.0166666666666666,0.0,0,0,0.6264367816091955,0.6953704065164112
1/11/2015,Quarter2,finishing ,Sunday,8,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.4735286395836765
2/4/2015,Quarter1,finishing,Wednesday,7,0.7,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.6158412871305075
1/8/2015,Quarter2,finishing ,Thursday,3,0.75,0.0241966705381339,0.044646333549643,0.0833333333333333,0.0,0.0,0,0,0.1149425287356321,0.5400964147427701
2/14/2015,Quarter2,finishing,Saturday,4,0.75,0.0241966705381339,0.044646333549643,0.0925925925925925,0.0,0.0,0,0,0.2068965517241379,0.7546938340866779
2/28/2015,Quarter4,finishing,Saturday,10,0.7,0.0,0.044646333549643,0.1296296296296296,0.0,0.0,0,0,0.0689655172413793,0.1997535356859966
1/12/2015,Quarter2,finishing ,Monday,9,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.7042019980097166
2/22/2015,Quarter4,finishing,Sunday,7,0.7,0.0431668602400309,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.0566719771474047
1/17/2015,Quarter3,finishing ,Saturday,2,0.8,0.0201316298877274,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.0919540229885057,0.8426487312699108
1/17/2015,Quarter3,sweing,Saturday,10,0.65,0.3797909407665505,0.0500108154877785,0.375,0.0097222222222222,0.0,0,0,0.5977011494252874,0.4696945252086667
3/5/2015,Quarter1,sweing,Thursday,7,0.8,0.5265195509097947,0.035777633571274,0.0462962962962962,0.0,4.0,40,0,0.6551724137931034,0.1492537129796949
1/24/2015,Quarter4,finishing ,Saturday,7,0.65,0.0201316298877274,0.044646333549643,0.0833333333333333,0.0,0.0,0,0,0.1149425287356321,0.7182275081563989
1/7/2015,Quarter1,finishing ,Wednesday,8,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.5044986736601722
1/12/2015,Quarter2,finishing ,Monday,6,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.6582809126108656
2/18/2015,Quarter3,sweing,Wednesday,9,0.7,0.3075880758807587,0.0683538827601124,0.1759259259259259,0.0083333333333333,0.0,0,1,0.5632183908045977,0.5259652762918599
1/14/2015,Quarter2,finishing ,Wednesday,7,0.8,0.0,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.6810278693622551
3/9/2015,Quarter2,sweing,Monday,11,0.8,0.1647309330236159,0.0151416828898983,0.1319444444444444,0.0138888888888888,0.0,0,0,0.6436781609195402,0.6386698705718562
1/22/2015,Quarter4,finishing ,Thursday,2,0.7,0.0201316298877274,0.044646333549643,0.5787037037037037,0.0,0.0,0,0,0.264367816091954,0.469089572432088
2/19/2015,Quarter3,sweing,Thursday,11,0.7,0.1647309330236159,0.0279472204196409,0.1342592592592592,0.0083333333333333,0.0,0,2,0.6436781609195402,0.5264667930838145
1/13/2015,Quarter2,finishing ,Tuesday,3,0.8,0.0241966705381339,0.044646333549643,0.0625,0.0,0.0,0,0,0.0804597701149425,0.7528285118075312
2/7/2015,Quarter1,finishing,Saturday,12,0.8,0.0228416569879984,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.750402169979597
1/1/2015,Quarter1,finishing ,Thursday,1,0.75,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.7361801607832763
1/7/2015,Quarter1,finishing ,Wednesday,10,0.75,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.6452948574235772
2/10/2015,Quarter2,finishing,Tuesday,1,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.1149425287356321,0.6991528153042098
2/26/2015,Quarter4,sweing,Thursday,9,0.75,0.3075880758807587,0.0438243564784771,0.2175925925925926,0.0125,0.0,0,1,0.5747126436781609,0.582663538719788
3/5/2015,Quarter1,sweing,Thursday,11,0.8,0.1647309330236159,0.0193813540990698,0.1319444444444444,0.0138888888888888,0.0,0,0,0.6206896551724138,0.6394223538271581
1/26/2015,Quarter4,finishing ,Monday,2,0.75,0.0201316298877274,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.0919540229885057,0.7631091397235926
2/8/2015,Quarter2,finishing,Sunday,8,0.7,0.0241966705381339,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.1494252873563218,0.6847428496616471
3/7/2015,Quarter1,sweing,Saturday,4,0.7,0.4630274874177312,0.0513951979234263,0.2685185185185185,0.0166666666666666,0.0,0,0,0.6436781609195402,0.6394728741633899
1/18/2015,Quarter3,finishing ,Sunday,10,0.7,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.0023569454394713
2/7/2015,Quarter1,sweing,Saturday,11,0.75,0.1384049554781262,0.0289855072463768,0.125,0.0125,0.0,0,0,0.2873563218390804,0.5822754654454658
2/10/2015,Quarter2,sweing,Tuesday,7,0.5,0.5265195509097947,0.0440406662340471,0.2685185185185185,0.0063888888888888,0.0,0,1,0.6436781609195402,0.3012141670435486
2/28/2015,Quarter4,sweing,Saturday,8,0.75,0.5129694154084397,0.0339606316244862,0.1759259259259259,0.0155555555555555,0.0,0,2,0.6436781609195402,0.582724471446404
2/5/2015,Quarter1,sweing,Thursday,12,0.8,0.2392566782810684,0.0465498593986588,0.0277777777777777,0.0105555555555555,0.0,0,0,0.367816091954023,0.639321897322161
2/5/2015,Quarter1,sweing,Thursday,5,0.7,0.5265195509097947,0.0237940731126973,0.2685185185185185,0.0,0.0,0,0,0.6436781609195402,0.3704694982347903
3/10/2015,Quarter2,sweing,Tuesday,5,0.65,0.4630274874177312,0.0430023794073112,0.2731481481481481,0.0072222222222222,0.0,0,1,0.6551724137931034,0.4695201940738751
3/7/2015,Quarter1,finishing,Saturday,2,0.65,0.0193573364305071,0.044646333549643,0.074074074074074,0.0,0.0,0,0,0.0689655172413793,0.3320276205565347
2/16/2015,Quarter3,finishing,Monday,4,0.75,0.0241966705381339,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.1494252873563218,0.5510434311324703
2/7/2015,Quarter1,sweing,Saturday,9,0.8,0.5075493612078977,0.035561323815704,0.2685185185185185,0.0138888888888888,0.0,0,0,0.6436781609195402,0.6385894798810154
3/2/2015,Quarter1,sweing,Monday,3,0.8,0.5129694154084397,0.0529526281635301,0.1805555555555555,0.0138888888888888,0.0,0,0,0.632183908045977,0.6387999098586745
2/1/2015,Quarter1,sweing,Sunday,11,0.7,0.3329461866047232,0.0512654120700843,0.2361111111111111,0.0208333333333333,0.0,0,0,0.5977011494252874,0.526431255853685
2/9/2015,Quarter2,sweing,Monday,3,0.8,0.3797909407665505,0.0546831062080899,0.2083333333333333,0.0138888888888888,0.0,0,0,0.632183908045977,0.6388127198166919
2/2/2015,Quarter1,sweing,Monday,7,0.7,0.413472706155633,0.1164179104477611,0.2592592592592592,0.0,0.0,0,0,0.6206896551724138,0.0694711145336959
1/31/2015,Quarter5,finishing ,Saturday,1,0.75,0.0201316298877274,0.044646333549643,0.0694444444444444,0.0,0.0,0,0,0.1494252873563218,0.8324512603821334
3/4/2015,Quarter1,sweing,Wednesday,9,0.75,0.3075880758807587,0.0518710793856802,0.2407407407407407,0.0094444444444444,0.0,0,0,0.5747126436781609,0.5826901735986023
1/31/2015,Quarter5,sweing,Saturday,7,0.7,0.3995354239256677,0.0476746701276227,0.2592592592592592,0.0,0.0,0,0,0.6206896551724138,0.1749399782588657
2/12/2015,Quarter2,sweing,Thursday,3,0.35,0.5265195509097947,0.0330088686999783,0.2685185185185185,0.0,0.0,0,1,0.6436781609195402,0.1314898355357018
3/8/2015,Quarter2,finishing,Sunday,3,0.8,0.0329074719318621,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.1149425287356321,0.8099842438982446
1/28/2015,Quarter4,finishing ,Wednesday,10,0.8,0.0201316298877274,0.044646333549643,0.0462962962962962,0.0,0.0,0,0,0.0919540229885057,0.6843418762103939
1/6/2015,Quarter1,sweing,Tuesday,12,0.8,0.1686024003097173,0.0473285745187107,0.2048611111111111,0.0138888888888888,0.0,0,0,0.3390804597701149,0.6387899361577586
3/2/2015,Quarter1,sweing,Monday,10,0.7,0.3662408052651955,0.0650659744754488,0.1388888888888889,0.0083333333333333,0.0,0,0,0.5632183908045977,0.5260107353470297
2/2/2015,Quarter1,sweing,Monday,2,0.8,0.3797909407665505,0.9248539909149902,0.2708333333333333,0.0244444444444444,0.0,0,0,0.6494252873563219,0.751583241567917
2/12/2015,Quarter2,finishing,Thursday,5,0.7,0.0241966705381339,0.044646333549643,0.0092592592592592,0.0,0.0,0,0,0.0,0.3905289474466978
2/19/2015,Quarter3,sweing,Thursday,10,0.7,0.3248161053039101,0.0606965174129353,0.2222222222222222,0.0,0.0,0,1,0.5287356321839081,0.0177180823233694
2/23/2015,Quarter4,sweing,Monday,7,0.75,0.5265195509097947,0.0303698896820246,0.2685185185185185,0.0125,0.0,0,1,0.6436781609195402,0.5831126259177486
3/3/2015,Quarter1,sweing,Tuesday,10,0.7,0.3662408052651955,0.0565001081548777,0.1944444444444444,0.0083333333333333,0.0,0,0,0.5632183908045977,0.52583974456752
1/12/2015,Quarter2,sweing,Monday,12,0.8,0.1686024003097173,0.0325762491888384,0.1724537037037037,0.0138888888888888,0.0,0,0,0.3390804597701149,0.6387173110599196
1/22/2015,Quarter4,finishing ,Thursday,12,0.6,0.0228416569879984,0.044646333549643,0.2083333333333333,0.0,0.0,0,0,0.0804597701149425,0.1056710803984676
2/16/2015,Quarter3,sweing,Monday,4,0.75,0.5265195509097947,0.0391520657581656,0.2708333333333333,0.0,0.0,0,1,0.6436781609195402,0.5826457543164135
2/22/2015,Quarter4,finishing,Sunday,12,0.8,0.0431668602400309,0.044646333549643,0.0925925925925925,0.0,0.0,0,0,0.0919540229885057,0.620305243424929
1/24/2015,Quarter4,sweing,Saturday,4,0.75,0.3797909407665505,0.0311486048020765,0.3958333333333333,0.0261111111111111,0.0,0,0,0.632183908045977,0.7517667254115096
2/15/2015,Quarter3,finishing,Sunday,1,0.8,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,1.0
3/7/2015,Quarter1,sweing,Saturday,9,0.75,0.3075880758807587,0.0527363184079602,0.1342592592592592,0.0125,0.0,0,0,0.5632183908045977,0.5822296184489668
3/3/2015,Quarter1,sweing,Tuesday,1,0.7,0.45993031358885,0.0672723339822626,0.2685185185185185,0.0166666666666666,0.0,0,0,0.6436781609195402,0.6392693628486795
2/7/2015,Quarter1,finishing,Saturday,1,0.8,0.0201316298877274,0.044646333549643,0.0462962962962962,0.0,0.0,0,0,0.0919540229885057,0.7176664874798747
2/4/2015,Quarter1,sweing,Wednesday,11,0.7,0.1384049554781262,0.044776119402985,0.2361111111111111,0.0166666666666666,0.0,0,0,0.5862068965517242,0.5261717828745069
2/26/2015,Quarter4,finishing,Thursday,9,0.75,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.1963468322871804
2/11/2015,Quarter2,finishing,Wednesday,1,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.1149425287356321,0.433790169508979
2/9/2015,Quarter2,sweing,Monday,4,0.7,0.5265195509097947,0.0328790828466363,0.1273148148148148,0.0138888888888888,0.0,0,1,0.632183908045977,0.6273572454173596
1/6/2015,Quarter1,sweing,Tuesday,6,0.8,0.1686024003097173,0.0390655418559377,0.1724537037037037,0.0105555555555555,0.0,0,0,0.3390804597701149,0.6387173110599196
2/17/2015,Quarter3,finishing,Tuesday,10,0.8,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.7824643434779118
1/24/2015,Quarter4,sweing,Saturday,12,0.75,0.2392566782810684,0.0566298940082197,0.2361111111111111,0.0111111111111111,0.0,0,0,0.367816091954023,0.5823335946193369
1/29/2015,Quarter5,sweing,Thursday,10,0.8,0.3797909407665505,0.0467661691542288,0.2592592592592592,0.0244444444444444,0.0,0,0,0.6206896551724138,0.7515509398135823
3/5/2015,Quarter1,finishing,Thursday,12,0.8,0.0329074719318621,0.044646333549643,0.0416666666666666,0.0,0.0,0,0,0.0804597701149425,0.7163194694770605
3/4/2015,Quarter1,sweing,Wednesday,7,0.8,0.5265195509097947,0.0375081116158338,0.1527777777777777,0.0138888888888888,0.0,0,0,0.6551724137931034,0.6386938451204509
2/25/2015,Quarter4,sweing,Wednesday,7,0.8,0.5265195509097947,0.0337010599178022,0.2731481481481481,0.0138888888888888,0.0,0,2,0.6551724137931034,0.6387615735867458
2/15/2015,Quarter3,finishing,Sunday,6,0.8,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.4177825780204369
1/12/2015,Quarter2,sweing,Monday,7,0.8,0.4452187379016646,0.0443002379407311,0.3923611111111111,0.0166666666666666,0.0,0,0,0.6264367816091955,0.6951720173805295
1/8/2015,Quarter2,finishing ,Thursday,2,0.8,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.6789560810989725
3/4/2015,Quarter1,finishing,Wednesday,1,0.7,0.0201316298877274,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.6463888474608649
1/4/2015,Quarter1,finishing ,Sunday,3,0.75,0.0241966705381339,0.044646333549643,0.0601851851851851,0.0,0.0,0,0,0.0689655172413793,0.854467181169494
3/2/2015,Quarter1,sweing,Monday,9,0.75,0.3075880758807587,0.0401470906337875,0.2407407407407407,0.0125,0.0,0,0,0.5747126436781609,0.5826901735986023
1/13/2015,Quarter2,sweing,Tuesday,3,0.8,0.7620983352690669,0.0198139736102098,0.3819444444444444,0.015,0.0,0,0,0.6091954022988506,0.5321462349712094
1/22/2015,Quarter4,sweing,Thursday,3,0.7,0.3797909407665505,0.0535150335280121,0.3958333333333333,0.0175,0.0,0,0,0.632183908045977,0.5823208805189154
1/17/2015,Quarter3,sweing,Saturday,9,0.8,0.4502516453735965,0.0484966471987886,0.4097222222222222,0.0175,0.0,0,0,0.6551724137931034,0.6387630216003117
1/25/2015,Quarter4,finishing ,Sunday,1,0.7,0.0201316298877274,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.8304315870743831
1/22/2015,Quarter4,finishing ,Thursday,8,0.8,0.0,0.044646333549643,0.1851851851851851,0.0,0.0,0,0,0.0689655172413793,0.1849911535393019
2/3/2015,Quarter1,sweing,Tuesday,11,0.7,0.4337979094076655,0.0406229720960415,0.2222222222222222,0.0166666666666666,0.0,0,0,0.5977011494252874,0.5264364851674739
3/5/2015,Quarter1,sweing,Thursday,6,0.35,0.3799845141308555,0.0624269954574951,0.1018518518518518,0.0,0.0,0,1,0.4252873563218391,0.0338189477636368
2/7/2015,Quarter1,sweing,Saturday,6,0.75,0.3075880758807587,0.0348691325978801,0.0601851851851851,0.0094444444444444,0.0,0,0,0.3563218390804598,0.5828306918122539
1/31/2015,Quarter5,finishing ,Saturday,2,0.8,0.0201316298877274,0.044646333549643,0.0462962962962962,0.0,0.0,0,0,0.0919540229885057,0.8324512603821334
1/5/2015,Quarter1,finishing ,Monday,3,0.75,0.0241966705381339,0.044646333549643,0.074074074074074,0.0,0.0,0,0,0.0689655172413793,0.7236517139703528
1/1/2015,Quarter1,finishing ,Thursday,8,0.75,0.0,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.4995434686139181
3/4/2015,Quarter1,finishing,Wednesday,2,0.5,0.0193573364305071,0.044646333549643,0.037037037037037,0.0,0.0,0,0,0.0689655172413793,0.3457719081994043
1/28/2015,Quarter4,sweing,Wednesday,11,0.5,0.3329461866047232,0.0608263032662773,0.2268518518518518,0.0127777777777777,0.0,0,0,0.5977011494252874,0.300949807582454
1/22/2015,Quarter4,finishing ,Thursday,5,0.7,0.0241966705381339,0.044646333549643,0.3472222222222222,0.0,0.0,0,0,0.1494252873563218,0.5742386033415661
1/11/2015,Quarter2,finishing ,Sunday,5,0.5,0.0241966705381339,0.044646333549643,0.0555555555555555,0.0,0.0,0,0,0.0689655172413793,0.4233892222663202
2/14/2015,Quarter2,sweing,Saturday,3,0.5,0.5265195509097947,0.05425048669695,0.2685185185185185,0.0083333333333333,0.0,0,1,0.6436781609195402,0.3012141670435486
1/13/2015,Quarter2,finishing ,Tuesday,4,0.35,0.02710027100271,0.044646333549643,0.0833333333333333,0.0,0.0,0,0,0.1149425287356321,0.810069678954101
