X,Y,ObjectID,Date,Sample_ID,Parameter,Results,Units,CAS,HRV,Units1,HRV_Types,Name,Description,Address,City_1,State,Zip
0.8419279172064762,0.4593603322705348,0.7045312173731468,May14,2656May14,Cyclohexane,0.0002324963464859,ug/m3,110-82-7,0.1381578947368421,ug/m3,REL,Greenway co-located,Volunteer,914 Franklin Terrace,Minneapolis,MN,0.0925925925926094
0.2351108555278642,0.9482490540661388,0.4679473794111505,May14,0361May14,Trichlorofluoromethane,0.0004502310201792,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,0.2037037037036952
0.1808477395114778,0.5192057334051015,0.5823762789726457,May14,1612May14,2-Butanone (MEK),0.0002066634190986,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,437 Newton Ave S,Minneapolis,MN,0.074074074074133
0.7427483045102008,0.4060395991491532,0.4263938191689287,Aug14,2808Aug14,Chloromethane,0.0003395184742335,ug/m3,74-87-3,0.0271768421052631,ug/m3,PEL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.0561285293363198,0.2415465836273256,0.5600334098976821,May14,1260May14,Naphthalene,0.0002620196920715,ug/m3,91-20-3,1.1842105263157894e-06,ug/m3,HRV,Greenway co-located,Volunteer,4006 York Ave S,Minneapolis,MN,0.1666666666667424
0.9730833050977026,0.5928072472009376,0.0286072248903737,Nov13,0798Nov13,2-Butanone (MEK),0.0007454644760344,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Kohl  Madden Printing Inc Corp NE,business,782 29th Ave SE,Minneapolis,MN,0.2407407407408754
0.6711397562089587,0.0508879348712412,0.8728335769471706,Feb14,0964Feb14,Acetone,0.0101560308814194,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,5604 Cedar Ave S,Minneapolis,MN,0.2962962962963047
0.4367516362264041,0.4733321991799357,0.8619753602004594,Feb14,0838Feb14,Benzene,0.0003395184742335,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,Volunteer,1705 Stevens Ave,Minneapolis,MN,0.0370370370371802
0.945072760964308,0.0897532289333185,0.4984339110461474,May14,0803May14,Toluene,0.0004502310201792,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Greenway co-located,Volunteer,5316 40th Ave S,Minneapolis,MN,0.2962962962963047
0.3104697679777928,0.9553763411475984,0.709542702025475,May14,2657May14,Propylene,0.0010406979318896,ug/m3,115-07-1,0.1381578947368421,ug/m3,REL,Greenway co-located,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,0.5370370370371802
0.2953999453297911,0.4033464024964246,0.2779285863437043,Aug14,1090Aug14,Acetone,0.0042513617643151,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,2608 Colfax Ave S,Minneapolis,MN,0.1296296296295622
0.8473090237639553,0.2772502568795971,0.8387972436834412,Feb14,0621Feb14,Toluene,0.0012990272057629,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Best Body Shop SE Corner,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.5899015611831828,0.3591428250896911,0.9358947588223012,Feb14,1647Feb14,Dichlorodifluoromethane,0.0007085602940525,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Falconer's Cleaners SE Corner,business,1229 Lake St E,Minneapolis,MN,0.0925925925926094
0.3056353157388685,0.2886699930641043,0.2835665065775736,Aug14,1195Aug14,Ethanol,0.0043989784922427,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,GVP SE (garden),business,3607 Bryant Ave S,Minneapolis,MN,0.148148148148266
0.8473090237639553,0.2772502568795971,0.2775109626226769,Aug14,1089Aug14,Trichlorofluoromethane,0.0003026142922515,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Best Body Shop NE Corner,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.4602597820160099,0.8074888623660854,0.8665692211317603,Feb14,0853Feb14,Ethanol,0.0017787815715276,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,0.3148148148147811
0.2351108555278642,0.9482490540661388,0.8607224890373774,Feb14,0732Feb14,n-Heptane,0.0004133268381973,ug/m3,142-82-5,0.0460526315789473,ug/m3,REL,MPCA,MPCA,4646 Humboldt Ave N,Minneapolis,MN,0.2037037037036952
0.4138685384380096,0.1676772401108337,0.6663186468991439,May14,2327May14,2-Butanone (MEK),0.0028490028490028,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,4627 Nicollet Ave,Minneapolis,MN,0.3333333333334849
0.1136732082726439,0.7332028972475086,0.2614324493631238,Aug14,1057Aug14,Acetone,0.002037110845401,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,2607 Thomas Ave N,Minneapolis,MN,0.1851851851852188
0.3056353157388685,0.2886699930641043,0.5195239089580288,May14,1078May14,2-Butanone (MEK),0.0003395184742335,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,GVP SE (stairs),business,3607 Bryant Ave S,Minneapolis,MN,0.148148148148266
0.8646840440295591,0.2753751521511844,0.5395698475673418,May14,1226May14,Ethyl acetate,0.0003764226562154,ug/m3,141-78-6,0.1842105263157894,ug/m3,REL,Olson Paint  Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,0.0925925925926094
0.8509034000161364,0.6607173403307911,0.4226352056796826,Aug14,2806Aug14,2-Propanol,0.0007085602940525,ug/m3,67-63-0,0.1289473684210526,ug/m3,REL,Greenway co-located,Volunteer,2412 Kennedy St NE,Minneapolis,MN,0.2222222222221717
0.0676397462763134,0.0623155449065961,0.3858843182292754,Aug14,2391Aug14,Ethanol,0.0132559821678992,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Martinizing Dry Cleaners W,business,5559 Xerxes Ave S,Minneapolis,MN,0.1666666666667424
0.4224143026503952,0.1091189102692737,0.4692002505742326,May14,0423May14,Ethanol,0.0021478233913467,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Greenway co-located,Volunteer,21 Luverne Ave S,Minneapolis,MN,0.3333333333334849
0.0052837235730294,0.4383802149552593,0.0810190018793067,Nov13,1059Nov13,Acetone,0.0008192728399982,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,volunteer,2116 Cedar Lake Pkwy,Minneapolis,MN,0.2777777777778283
0.6723215166150567,0.3709983444992417,0.0490707872207141,Nov13,0848Nov13,Chloromethane,0.0001734496553149,ug/m3,74-87-3,0.0271768421052631,ug/m3,PEL,Greenway co-located,volunteer,2850 Cedar Ave S,Minneapolis,MN,0.1111111111110858
0.0676397462763134,0.0623155449065961,0.2248903737732303,Aug14,0543Aug14,2-Propanol,0.0003395184742335,ug/m3,67-63-0,0.1289473684210526,ug/m3,REL,Martinizing Dry Cleaners SE,business,5559 Xerxes Ave S,Minneapolis,MN,0.1666666666667424
0.8085587582543212,0.5407513642967956,0.4142827312591355,Aug14,2712Aug14,Toluene,0.0002509484374769,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Greenway co-located,Volunteer,500 Pillsbury Dr SE,Minneapolis,MN,1.0
0.597480218710075,0.146310255037406,0.662351221549384,May14,2311May14,Acetone,0.0060965708634102,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,4820 13th Ave S,Minneapolis,MN,0.2962962962963047
0.1447797622897724,0.8561374314236332,0.1607851325955314,Nov13,2019Nov13,Methylene Chloride,0.0003026142922515,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Greenway co-located,volunteer,3843 Queen Ave N,Minneapolis,MN,0.2037037037036952
0.2958199027868886,0.8248904515614299,0.8697013990394654,Feb14,0947Feb14,Acetone,0.0009299853859439,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,3601 Colfax Ave N,Minneapolis,MN,0.2037037037036952
0.6623205353996582,0.4212910991517447,0.1405303821257047,Nov13,1622Nov13,Ethanol,0.0049525412219712,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,MPCA,MPCA,2438 18th Ave S,Minneapolis,MN,0.0555555555556566
0.8473090237639553,0.2772502568795971,0.0519941532679056,Nov13,0858Nov13,Benzene,0.0004502310201792,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Best Body Shop North Side Front Entrance,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.5858760882006209,0.9107074753668484,0.3286698684485278,Aug14,2058Aug14,Dichlorodifluoromethane,0.0009299853859439,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Greenway co-located,Volunteer,569 36th Ave NE,Minneapolis,MN,0.3148148148147811
0.8473090237639553,0.2772502568795971,0.5489663812904573,May14,1252May14,Dichlorodifluoromethane,0.0014835481156724,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.5222091945936427,0.920387163148007,0.8521612027563166,Feb14,0690Feb14,Toluene,0.000524039384143,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Greenway co-located,Volunteer,3654 2 1/2 St NE,Minneapolis,MN,0.3148148148147811
0.221066508443755,0.7625824902737008,0.3806640217164335,Aug14,2373Aug14,Ethanol,0.0065763252291749,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Jordan Park duplicate,MPRB,2943 James Ave N,Minneapolis,MN,0.1851851851852188
0.4212075074316317,0.7182854864334445,0.1495092921277928,Nov13,1688Nov13,Methylene Chloride,0.0011514104778353,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Greenway co-located,volunteer,2344 River Pointe Circle ,Minneapolis,MN,0.1851851851852188
0.4377812309608089,0.6262776378915191,0.7698893297139278,May14,2692May14,o-Xylene,0.0419674357498191,ug/m3,95-47-6,0.0056578947368421,ug/m3,HRV,Greenway co-located,Volunteer,708 1st St N,Minneapolis,MN,0.0
0.1665690032334623,0.5379613575154849,0.8452704113593652,Feb14,0636Feb14,Acetone,0.0011145062958534,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,36 Oliver Ave S,Minneapolis,MN,0.074074074074133
0.3104697679777928,0.9553763411475984,0.7074545834203383,May14,2657May14,2-Butanone (MEK),0.0030335237589123,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,0.5370370370371802
0.5899015611831828,0.3591428250896911,0.986427229066611,Feb14,2292Feb14,Trichloroethene,0.0007454644760344,ug/m3,79-01-6,3.947368421052633e-07,ug/m3,HRV,Falconer's Cleaners NE Corner,business,1229 Lake St E,Minneapolis,MN,0.0925925925926094
0.6837679460793424,0.1727139489318006,0.7408644811025266,May14,2675May14,2-Propanol,0.0011145062958534,ug/m3,67-63-0,0.1289473684210526,ug/m3,REL,Greenway co-located,Volunteer,4600 Longfellow Ave S,Minneapolis,MN,0.1111111111110858
0.2958199027868886,0.8248904515614299,0.3048653163499686,Aug14,1525Aug14,Carbon disulfide,0.0001033317095493,ug/m3,75-15-0,9.210526315789473e-05,ug/m3,HRV,Greenway co-located,Volunteer,3601 Colfax Ave N,Minneapolis,MN,0.2037037037036952
0.3104697679777928,0.9553763411475984,0.3482981833368135,Aug14,2164Aug14,2-Butanone (MEK),0.0004871352021611,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,4710 Aldrich Ave N,Minneapolis,MN,0.5370370370371802
0.3538822114963977,0.8041632881817122,0.9931092086030486,Feb14,2344Feb14,n-Hexane,0.000893081203962,ug/m3,110-54-3,0.0002631578947368,ug/m3,HRV,Perkins Hill co-located,MPRB,3419 4th St N,Minneapolis,MN,0.2037037037036952
0.0977341568333258,0.9762523012977908,0.8352474420547087,Feb14,0580Feb14,Ethanol,0.0025537693931476,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Pinta Foamtec NE Corner,business,2601 49th Ave N,Minneapolis,MN,0.5370370370371802
0.3104697679777928,0.9553763411475984,0.0843599916475255,Nov13,1065Nov13,Chloromethane,0.0002546388556751,ug/m3,74-87-3,0.0271768421052631,ug/m3,PEL,Greenway co-located,volunteer,4710 Aldrich Ave N,Minneapolis,MN,0.5370370370371802
0.7427483045102008,0.4060395991491532,0.080183754437252,Nov13,1047Nov13,Toluene,0.0010776021138715,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.090458056588659,0.2124943282009326,0.7350177490081437,May14,2673May14,Propylene,0.0013359313877448,ug/m3,115-07-1,0.1381578947368421,ug/m3,REL,Greenway co-located,Volunteer,4236 Vincent Ave S,Minneapolis,MN,0.1666666666667424
0.4602597820160099,0.8074888623660854,0.8669868448527877,Feb14,0853Feb14,Toluene,0.0003395184742335,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,0.3148148148147811
0.8473090237639553,0.2772502568795971,0.3409897682188348,Aug14,2149Aug14,2-Butanone (MEK),0.0008561770219801,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.8023439802577741,0.6484938214496196,0.7538108164543746,May14,2679May14,2-Propanol,0.0056906248616093,ug/m3,67-63-0,0.1289473684210526,ug/m3,REL,Greenway co-located,Volunteer,1177 14th Ave SE,Minneapolis,MN,0.2407407407408754
0.7427483045102008,0.4060395991491532,0.654625182710378,May14,2177May14,Ethyl acetate,0.0441816866687333,ug/m3,141-78-6,0.1842105263157894,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.8419279172064762,0.4593603322705348,0.7032783462100647,May14,2656May14,2-Hexanone,0.0007454644760344,ug/m3,591-78-6,0.0005263157894736,ug/m3,REL,Greenway co-located,Volunteer,914 Franklin Terrace,Minneapolis,MN,0.0925925925926094
0.049885252160152,0.360211741554167,0.04656504489455,Nov13,0844Nov13,2-Butanone (MEK),0.0002546388556751,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,volunteer,3118 Lake St W,Minneapolis,MN,0.2777777777778283
0.1447797622897724,0.8561374314236332,0.8755481311338484,Feb14,0992Feb14,Toluene,0.0004133268381973,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Greenway co-located,Volunteer,3843 Queen Ave N,Minneapolis,MN,0.2037037037036952
0.7427483045102008,0.4060395991491532,0.4898726247650866,May14,0632May14,Dichlorodifluoromethane,0.0004133268381973,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Smyth Companies LLC - Minneapolis SE,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.221066508443755,0.7625824902737008,0.3808728335769472,Aug14,2373Aug14,Methylene Chloride,0.0038085115805323,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Jordan Park duplicate,MPRB,2943 James Ave N,Minneapolis,MN,0.1851851851852188
0.8509034000161364,0.6607173403307911,0.8064314053038213,Feb14,0235Feb14,n-Heptane,0.0003026142922515,ug/m3,142-82-5,0.0460526315789473,ug/m3,REL,Greenway co-located,Volunteer,2412 Kennedy St NE,Minneapolis,MN,0.2222222222221717
0.5551811619311593,0.2348284784152383,0.1664230528294007,Nov13,2056Nov13,2-Butanone (MEK),0.002000206663419,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,volunteer,4048 Elliot Ave S,Minneapolis,MN,0.1111111111110858
0.8646840440295591,0.2753751521511844,0.4345374817289621,Aug14,2817Aug14,"1,2,4-Trichlorobenzene",0.0027382903030571,ug/m3,120-82-1,0.0052631578947368,ug/m3,REL,Olson Paint  Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,0.0925925925926094
0.7427483045102008,0.4060395991491532,0.001879306744623,Nov13,0005Nov13,Methylene Chloride,0.0004133268381973,ug/m3,75-09-2,2.6315789473684207e-06,ug/m3,HRV,Smyth Companies LLC - Minneapolis NE,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.2261752319770948,0.7209005054377258,0.4059302568385884,Aug14,2697Aug14,Dichlorodifluoromethane,0.0009668895679258,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Glen Gale Park duplicate,MPRB,2466 Ilion Ave N,Minneapolis,MN,0.0
0.9990428676471764,0.2481902827400972,0.3837961996241386,Aug14,2389Aug14,Dichlorodifluoromethane,0.0010037937499077,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Greenway co-located,Volunteer,3945 45th Ave S,Minneapolis,MN,0.0925925925926094
0.8473090237639553,0.2772502568795971,0.0532470244309876,Nov13,0858Nov13,n-Hexane,0.000524039384143,ug/m3,110-54-3,0.0002631578947368,ug/m3,HRV,Best Body Shop North Side Front Entrance,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.651303832146823,0.4144539589451597,0.7383587387763625,May14,2674May14,Naphthalene,0.0011883146598172,ug/m3,91-20-3,1.1842105263157894e-06,ug/m3,HRV,Greenway co-located,Volunteer,2508 17th Ave S,Minneapolis,MN,0.0555555555556566
0.3087801617807599,0.2551836513038097,0.3301315514721236,Aug14,2059Aug14,2-Butanone (MEK),0.0001660688189185,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,817 39th St W,Minneapolis,MN,0.148148148148266
0.156821956334511,0.7324365963189052,0.4522864898726247,May14,0085May14,Propylene,0.0009668895679258,ug/m3,115-07-1,0.1381578947368421,ug/m3,REL,Greenway co-located,Volunteer,2601 Penn Ave N,Minneapolis,MN,0.1851851851852188
0.6711397562089587,0.0508879348712412,0.1929421591146377,Nov13,2159Nov13,2-Propanol,0.0003026142922515,ug/m3,67-63-0,0.1289473684210526,ug/m3,REL,Greenway co-located,volunteer,5604 Cedar Ave S,Minneapolis,MN,0.2962962962963047
0.1328254718071093,0.0803716914405185,0.7611192315723533,May14,2686May14,n-Heptane,0.0007823686580163,ug/m3,142-82-5,0.0460526315789473,ug/m3,REL,Greenway co-located,Volunteer,2420 54th St W,Minneapolis,MN,0.1666666666667424
0.8473090237639553,0.2772502568795971,0.9413238671956567,Feb14,1671Feb14,Ethanol,0.0039930324904418,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Best Body Shop East Side,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.8473090237639553,0.2772502568795971,0.6233034036333264,May14,2062May14,n-Heptane,0.0006347519300887,ug/m3,142-82-5,0.0460526315789473,ug/m3,REL,Best Body Shop West Side Fence,business,3712 Snelling Ave,Minneapolis,MN,0.0555555555556566
0.8915714402829735,0.0881983173760545,0.6986844852787638,May14,2654May14,Ethanol,0.0046204035841341,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Greenway co-located,Volunteer,5325 35th Ave S,Minneapolis,MN,0.2962962962963047
0.4360093784000582,0.4250332972659407,0.9979118813948632,Feb14,2391Feb14,2-Butanone (MEK),0.0014466439336905,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,2418 Stevens Ave,Minneapolis,MN,0.0555555555556566
0.3906729090349472,0.0731625687440669,0.112549592816872,Nov13,1282Nov13,Acetone,0.0070191754129577,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,volunteer,5404 Wentworth Ave S,Minneapolis,MN,0.3333333333334849
0.9479148213042664,0.4935757694668155,0.990812278137398,Feb14,2330Feb14,Trichlorofluoromethane,0.000524039384143,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Greenway co-located,Volunteer,5 Orlin Ave SE,Minneapolis,MN,0.2407407407408754
0.651303832146823,0.4144539589451597,0.7362706201712257,May14,2674May14,2-Propanol,0.001262123023781,ug/m3,67-63-0,0.1289473684210526,ug/m3,REL,Greenway co-located,Volunteer,2508 17th Ave S,Minneapolis,MN,0.0555555555556566
0.105186056586831,1.0,0.7506786385466694,May14,2678May14,2-Butanone (MEK),0.0015204522976543,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,5100 Thomas Ave N,Minneapolis,MN,0.5370370370371802
0.6841840889254627,0.2554984885733233,0.2390895802881603,Aug14,0871Aug14,Ethanol,0.0107464977931299,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Sibley Park,MPRB,3901 Longfellow Ave S,Minneapolis,MN,0.1111111111110858
0.6623205353996582,0.4212910991517447,0.1392775109626227,Nov13,1622Nov13,2-Butanone (MEK),0.0002657101102696,ug/m3,78-93-3,0.0013157894736842,ug/m3,HRV,MPCA,MPCA,2438 18th Ave S,Minneapolis,MN,0.0555555555556566
0.2351108555278642,0.9482490540661388,0.4654416370849864,May14,0361May14,Acetone,0.0026644819390933,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,MPCA - 907,MPCA,4646 Humboldt Ave N,Minneapolis,MN,0.2037037037036952
0.557202844865401,0.4794625507047385,0.0745458342033827,Nov13,0984Nov13,Benzene,0.0002509484374769,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,volunteer,1605 Elliot Ave,Minneapolis,MN,0.0555555555556566
0.7427483045102008,0.4060395991491532,0.4261850073084151,Aug14,2808Aug14,Acetone,0.0140309699895192,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Smyth Companies LLC - Minneapolis NW,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.4360093784000582,0.4250332972659407,0.998747128836918,Feb14,2391Feb14,Dichlorodifluoromethane,0.0007085602940525,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Greenway co-located,Volunteer,2418 Stevens Ave,Minneapolis,MN,0.0555555555556566
0.7427483045102008,0.4060395991491532,0.2825224472750052,Aug14,1193Aug14,Propylene,0.002775194485039,ug/m3,115-07-1,0.1381578947368421,ug/m3,REL,Smyth Companies LLC - Minneapolis SW,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.0,0.1990134946466923,0.0981415744414282,Nov13,1222Nov13,Chloromethane,0.0002361867646841,ug/m3,74-87-3,0.0271768421052631,ug/m3,PEL,Greenway co-located,volunteer,3701 Glendale Terrace,Minneapolis,MN,0.1666666666667424
0.4602597820160099,0.8074888623660854,0.9820421799958238,Feb14,2179Feb14,Toluene,0.0003395184742335,ug/m3,108-88-3,5.263157894736842e-05,ug/m3,HRV,Marshall Terrace co-located,MPRB,2740 Marshall St NE,Minneapolis,MN,0.3148148148147811
0.4142982646494602,0.2607188330744066,0.53038212570474,May14,1198May14,Benzene,0.0006716561120706,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,Volunteer,3833 Nicollet Ave S,Minneapolis,MN,0.148148148148266
0.7427483045102008,0.4060395991491532,0.5944873668824389,May14,1651May14,Trichlorofluoromethane,0.0004502310201792,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Smyth Companies LLC - Minneapolis NE,business,2300 26th St E,Minneapolis,MN,0.0925925925926094
0.1332356681236888,0.5796686350673781,0.2915013572770933,Aug14,1263Aug14,Benzene,0.0002214250918914,ug/m3,71-43-2,1.7105263157894736e-07,ug/m3,HRV,Greenway co-located,Volunteer,428 Russell Ave N,Minneapolis,MN,0.074074074074133
0.1808477395114778,0.5192057334051015,0.583420338275214,May14,1612May14,Ethanol,0.0043620743102608,ug/m3,64-17-5,0.2499999999999999,ug/m3,REL,Greenway co-located,Volunteer,437 Newton Ave S,Minneapolis,MN,0.074074074074133
0.090458056588659,0.2124943282009326,0.7339736897055753,May14,2673May14,Acetone,0.0161345083624876,ug/m3,67-64-1,0.0776315789473684,ug/m3,REL,Greenway co-located,Volunteer,4236 Vincent Ave S,Minneapolis,MN,0.1666666666667424
0.8646840440295591,0.2753751521511844,0.5399874712883692,May14,1226May14,n-Hexane,0.0002472580192787,ug/m3,110-54-3,0.0002631578947368,ug/m3,HRV,Olson Paint  Body Shop NE Corner of back lot,business,3701 Minnehaha Ave,Minneapolis,MN,0.0925925925926094
0.1136732082726439,0.7332028972475086,0.2622676968051785,Aug14,1057Aug14,n-Heptane,0.0003395184742335,ug/m3,142-82-5,0.0460526315789473,ug/m3,REL,Greenway co-located,Volunteer,2607 Thomas Ave N,Minneapolis,MN,0.1851851851852188
0.3087801617807599,0.2551836513038097,0.5683858843182292,May14,1288May14,Trichloroethene,0.0016680690255819,ug/m3,79-01-6,3.947368421052633e-07,ug/m3,HRV,Greenway co-located,Volunteer,817 39th St W,Minneapolis,MN,0.148148148148266
0.8566559172046482,0.128246530244894,0.2610148256420964,Aug14,1053Aug14,Trichlorofluoromethane,0.0003026142922515,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Greenway co-located,Volunteer,3131 50th St E,Minneapolis,MN,0.2962962962963047
0.6837679460793424,0.1727139489318006,0.7970348715807057,Feb14,0160Feb14,2-Propanol,0.0022954401192743,ug/m3,67-63-0,0.1289473684210526,ug/m3,REL,Greenway co-located,Volunteer,4600 Longfellow Ave S,Minneapolis,MN,0.1111111111110858
0.3056353157388685,0.2886699930641043,0.5207767801211108,May14,1078May14,n-Hexane,0.0002066634190986,ug/m3,110-54-3,0.0002631578947368,ug/m3,HRV,GVP SE (stairs),business,3607 Bryant Ave S,Minneapolis,MN,0.148148148148266
0.9337849462245912,0.3656706388057955,0.4474838170808102,May14,0046May14,Trichloroethene,0.000136545473333,ug/m3,79-01-6,3.947368421052633e-07,ug/m3,HRV,Greenway co-located,Volunteer,2944 39th Ave S,Minneapolis,MN,0.2962962962963047
0.8419279172064762,0.4593603322705348,0.7068281478387972,May14,2656May14,Trichlorofluoromethane,0.0004871352021611,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Greenway co-located,Volunteer,914 Franklin Terrace,Minneapolis,MN,0.0925925925926094
0.0676397462763134,0.0623155449065961,0.3867195656713301,Aug14,2391Aug14,Trichlorofluoromethane,0.0002657101102696,ug/m3,75-69-4,0.7368421052631579,ug/m3,REL,Martinizing Dry Cleaners W,business,5559 Xerxes Ave S,Minneapolis,MN,0.1666666666667424
1.0,0.3509184454703131,0.8091459594904991,Feb14,0268Feb14,Ethylbenzene,0.0007085602940525,ug/m3,100-41-4,0.0013157894736842,ug/m3,HRV,Greenway co-located,Volunteer,3038 45th Ave S,Minneapolis,MN,0.0925925925926094
0.9730833050977026,0.5928072472009376,0.8571726874086448,Feb14,0717Feb14,"1,3,5-Trimethylbenzene",0.0006716561120706,ug/m3,108-67-8,0.0164473684210526,ug/m3,REL,Kohl  Madden Printing Inc Corp SW,business,782 29th Ave SE,Minneapolis,MN,0.2407407407408754
0.6842562695891274,0.8344505414129344,0.027771977448319,Nov13,0710Nov13,Cyclohexane,0.0018525899354914,ug/m3,110-82-7,0.1381578947368421,ug/m3,REL,Greenway co-located,volunteer,2955 Tyler St NE,Minneapolis,MN,0.3148148148147811
0.6711397562089587,0.0508879348712412,0.1937774065566924,Nov13,2159Nov13,Dichlorodifluoromethane,0.0008561770219801,ug/m3,75-71-8,0.6513157894736842,ug/m3,REL,Greenway co-located,volunteer,5604 Cedar Ave S,Minneapolis,MN,0.2962962962963047
0.0977341568333258,0.9762523012977908,0.1718521612027563,Nov13,2059Nov13,Naphthalene,0.000524039384143,ug/m3,91-20-3,1.1842105263157894e-06,ug/m3,HRV,Pinta Foamtec SW Corner,business,2601 49th Ave N,Minneapolis,MN,0.5370370370371802
